"energy-check-pressure-inlet-rfile"
"Iteration" "energy-check-pressure-inlet"
33336 499999.9999999995
33337 500000
33338 499999.9999999999
33339 499999.9999999998
33340 500000.0000000001
33341 499999.9999999999
33342 500000.0000000002
33343 499999.9999999996
33344 500000.0000000002
33345 499999.9999999998
33346 500000.0000000001
33347 499999.9999999999
33348 499999.9999999998
33349 499999.9999999997
33350 500000.0000000001
33351 500000
33352 500000.0000000001
33353 500000.0000000002
33354 500000.0000000002
33355 500000.0000000002
33356 500000
33357 500000
33358 500000.0000000002
33359 500000.0000000002
33360 500000
33361 499999.9999999997
33362 500000.0000000003
33363 500000.0000000001
33364 499999.9999999998
33365 499999.9999999997
33366 499999.9999999994
33367 499999.9999999997
33368 500000
33369 499999.9999999998
33370 500000.0000000001
33371 500000.0000000001
33372 500000.0000000001
33373 500000.0000000003
33374 499999.9999999995
33375 499999.9999999997
33376 499999.9999999997
33377 500000.0000000001
33378 500000.0000000003
33379 500000.0000000004
33380 499999.9999999998
33381 499999.9999999999
33382 499999.9999999999
33383 499999.9999999999
33384 500000.0000000001
33385 499999.9999999998
33386 500000.0000000001
33387 499999.9999999998
33388 500000.0000000003
33389 499999.9999999999
33390 499999.9999999999
33391 500000
33392 500000.0000000001
33393 500000.0000000003
33394 500000.0000000002
33395 500000.0000000001
33396 499999.9999999998
33397 500000.0000000005
33398 499999.9999999997
33399 500000
33400 500000.0000000002
33401 500000.0000000002
33402 499999.9999999998
33403 499999.9999999998
33404 500000.0000000003
33405 499999.9999999998
33406 500000.0000000006
33407 499999.9999999998
33408 499999.9999999999
33409 500000.0000000003
33410 500000.0000000002
33411 499999.9999999997
33412 500000
33413 499999.9999999999
33414 499999.9999999999
33415 500000.0000000001
33416 499999.9999999999
33417 500000.0000000002
33418 500000
33419 500000.0000000001
33420 499999.9999999997
33421 499999.9999999999
33422 500000.0000000001
33423 499999.9999999998
33424 500000.0000000001
33425 500000.0000000001
33426 500000.0000000002
33427 499999.9999999997
33428 500000.0000000002
33429 499999.9999999999
33430 499999.9999999998
33431 499999.9999999998
33432 500000.0000000001
33433 500000
33434 500000
33435 499999.9999999997
33436 500000.0000000001
33437 499999.9999999999
33438 500000.0000000001
33439 500000.0000000002
33440 499999.9999999998
33441 500000.0000000004
33442 499999.9999999999
33443 500000.0000000002
33444 500000.0000000003
33445 499999.9999999999
33446 499999.9999999998
33447 500000.0000000002
33448 500000.0000000001
33449 500000.0000000003
33450 500000.0000000002
33451 500000.0000000002
33452 499999.9999999999
33453 500000
33454 500000.0000000002
33455 500000
33456 500000.0000000002
33457 500000.0000000002
33458 500000
33459 499999.9999999997
33460 500000.0000000001
33461 500000.0000000005
33462 499999.9999999999
33463 499999.9999999999
33464 499999.9999999995
33465 500000.0000000003
33466 500000
33467 500000
33468 499999.9999999999
33469 499999.9999999995
33470 500000.0000000003
33471 500000.0000000001
33472 500000.0000000002
33473 500000.0000000002
33474 500000
33475 500000.0000000003
33476 499999.9999999998
33477 500000.0000000001
33478 500000.0000000001
33479 499999.9999999999
33480 500000.0000000001
33481 500000.0000000001
33482 500000.0000000001
33483 499999.9999999998
33484 500000
33485 499999.9999999999
33486 500000.0000000004
33487 499999.9999999999
33488 500000.0000000001
33489 499999.9999999998
33490 500000.0000000003
33491 500000
33492 500000.0000000001
33493 500000
33494 500000.0000000001
33495 500000
33496 500000.0000000002
33497 500000
33498 500000
33499 500000.0000000002
33500 500000.0000000001
33501 500000.0000000002
33502 499999.9999999999
33503 500000.0000000001
33504 499999.9999999999
33505 500000.0000000003
33506 500000.0000000001
33507 499999.9999999999
33508 500000.0000000001
33509 500000
33510 500000.0000000002
33511 499999.9999999999
33512 500000.0000000002
33513 499999.9999999998
33514 500000
33515 500000.0000000002
33516 500000
33517 500000.0000000004
33518 499999.9999999998
33519 500000.0000000001
33520 500000.0000000002
33521 500000.0000000002
33522 500000.0000000001
33523 500000.0000000004
33524 499999.9999999999
33525 500000.0000000001
33526 500000
33527 500000
33528 500000.0000000003
33529 500000.0000000003
33530 500000.0000000002
33531 499999.9999999998
33532 499999.9999999998
33533 500000
33534 500000.0000000004
33535 500000.0000000001
33536 499999.9999999999
33537 499999.9999999995
33538 499999.9999999997
33539 499999.9999999999
33540 500000
33541 499999.9999999999
33542 500000.0000000004
33543 500000
33544 500000
33545 499999.9999999999
33546 500000.0000000001
33547 499999.9999999998
33548 499999.9999999995
33549 499999.9999999999
33550 499999.9999999999
33551 500000.0000000004
33552 500000.0000000002
33553 500000.0000000001
33554 499999.9999999999
33555 500000.0000000003
33556 499999.9999999998
33557 500000.0000000002
33558 500000.0000000002
33559 500000.0000000002
33560 500000.0000000002
33561 500000.0000000002
33562 500000.0000000005
33563 500000.0000000001
33564 499999.9999999998
33565 500000.0000000001
33566 500000.0000000002
33567 499999.9999999995
33568 499999.9999999999
33569 499999.9999999998
33570 499999.9999999999
33571 499999.9999999998
33572 500000.0000000002
33573 500000.0000000002
33574 500000.0000000001
33575 500000.0000000002
33576 499999.9999999998
33577 499999.9999999998
33578 499999.9999999998
33579 499999.9999999994
33580 500000.0000000001
33581 499999.9999999998
33582 500000.0000000001
33583 500000.0000000001
33584 500000.0000000002
33585 500000.0000000002
33586 499999.9999999999
33587 500000.0000000001
33588 500000.0000000001
33589 499999.9999999997
33590 500000.0000000001
33591 500000.0000000003
33592 500000.0000000003
33593 499999.9999999996
33594 500000.0000000002
33595 500000.0000000003
33596 499999.9999999999
33597 500000
33598 500000.0000000002
33599 500000.0000000003
33600 499999.9999999998
33601 499999.9999999994
33602 500000.0000000002
33603 499999.9999999998
33604 499999.9999999998
33605 500000.0000000002
33606 499999.9999999999
33607 499999.9999999998
33608 499999.9999999999
33609 500000.0000000004
33610 500000.0000000002
33611 500000.0000000001
33612 499999.9999999998
33613 500000.0000000002
33614 500000.0000000002
33615 499999.9999999997
33616 499999.9999999997
33617 499999.9999999996
33618 499999.9999999998
33619 500000.0000000001
33620 499999.9999999999
33621 500000.0000000001
33622 499999.9999999998
33623 499999.9999999997
33624 499999.9999999999
33625 500000.0000000001
33626 500000.0000000001
33627 499999.9999999998
33628 500000.0000000001
33629 500000
33630 499999.9999999999
33631 499999.9999999999
33632 499999.9999999998
33633 499999.9999999998
33634 500000.0000000001
33635 500000.0000000003
33636 499999.9999999998
33637 499999.9999999997
33638 499999.9999999997
33639 500000.0000000001
33640 499999.9999999999
33641 500000.0000000002
33642 500000
33643 499999.9999999999
33644 500000.0000000001
33645 499999.9999999999
33646 499999.9999999998
33647 499999.9999999999
33648 499999.9999999998
33649 500000.0000000006
33650 500000.0000000002
33651 499999.9999999998
33652 499999.9999999999
33653 500000
33654 499999.9999999995
33655 499999.9999999995
33656 499999.9999999999
33657 500000.0000000004
33658 499999.9999999998
33659 500000.0000000001
33660 499999.9999999998
33661 499999.9999999997
33662 499999.9999999999
33663 500000
33664 499999.9999999996
33665 500000.0000000002
33666 499999.9999999995
33667 499999.9999999997
33668 500000.0000000005
33669 499999.9999999999
33670 499999.9999999998
33671 499999.9999999997
33672 500000.0000000003
33673 499999.9999999996
33674 499999.9999999998
33675 500000.0000000001
33676 500000.0000000001
33677 500000.0000000002
33678 500000.0000000001
33679 499999.9999999998
33680 500000
33681 499999.9999999995
33682 500000.0000000001
33683 500000.0000000001
33684 499999.9999999999
33685 499999.9999999997
33686 500000.0000000002
33687 500000.0000000002
33688 500000.0000000002
33689 500000.0000000003
33690 500000
33691 500000.0000000001
33692 499999.9999999996
33693 500000.0000000001
33694 499999.9999999997
33695 499999.9999999997
33696 499999.9999999999
33697 500000.0000000001
33698 499999.9999999999
33699 499999.9999999997
33700 499999.9999999999
33701 500000
33702 499999.9999999999
33703 500000.0000000001
33704 500000.0000000003
33705 500000.0000000001
33706 499999.9999999998
33707 499999.9999999994
33708 499999.9999999999
33709 499999.9999999999
33710 499999.9999999998
33711 500000.0000000001
33712 500000
33713 500000.0000000001
33714 500000.0000000002
33715 499999.9999999999
33716 499999.9999999999
33717 500000.0000000002
33718 500000.0000000002
33719 500000.0000000005
33720 499999.9999999996
33721 500000.0000000003
33722 499999.9999999998
33723 500000
33724 500000.0000000003
33725 499999.9999999998
33726 500000.0000000001
33727 499999.9999999999
33728 499999.9999999998
33729 500000.0000000001
33730 500000.0000000004
33731 499999.9999999998
33732 499999.9999999997
33733 499999.9999999998
33734 499999.9999999997
33735 500000.0000000001
33736 500000.0000000001
33737 500000.0000000003
33738 499999.9999999998
33739 499999.9999999998
33740 499999.9999999998
33741 500000.0000000002
33742 499999.9999999999
33743 499999.9999999998
33744 500000.0000000001
33745 500000.0000000001
33746 500000
33747 500000.0000000001
33748 499999.9999999999
33749 500000.0000000002
33750 500000.0000000001
33751 500000.0000000003
33752 500000
33753 500000
33754 499999.9999999998
33755 500000.0000000002
33756 500000.0000000001
33757 500000
33758 499999.9999999998
33759 499999.9999999998
33760 499999.9999999999
33761 500000.0000000005
33762 500000.0000000001
33763 500000
33764 499999.9999999997
33765 499999.9999999999
33766 500000.0000000001
33767 500000.0000000001
33768 499999.9999999998
33769 500000.0000000001
33770 499999.9999999997
33771 500000.0000000004
33772 500000.0000000005
33773 499999.9999999999
33774 500000
33775 499999.9999999999
33776 499999.9999999994
33777 499999.9999999998
33778 500000.0000000002
33779 500000
33780 499999.9999999998
33781 499999.9999999999
33782 500000
33783 500000.0000000001
33784 499999.9999999998
33785 500000
33786 500000
33787 499999.9999999999
33788 499999.9999999997
33789 500000.0000000004
33790 500000
33791 499999.9999999999
33792 500000.0000000007
33793 500000.0000000002
33794 500000.0000000001
33795 500000.0000000001
33796 499999.9999999997
33797 499999.9999999997
33798 500000.0000000001
33799 500000.0000000001
33800 500000.0000000001
33801 499999.9999999999
33802 499999.9999999999
33803 500000.0000000002
33804 499999.9999999999
33805 500000.0000000004
33806 500000.0000000001
33807 500000
33808 499999.9999999999
33809 499999.9999999999
33810 500000.0000000002
33811 499999.9999999998
33812 500000.0000000001
33813 500000.0000000004
33814 500000.0000000001
33815 499999.9999999999
33816 499999.9999999997
33817 500000.0000000001
33818 499999.9999999999
33819 500000
33820 499999.9999999995
33821 499999.9999999997
33822 499999.9999999999
33823 500000.0000000003
33824 500000
33825 500000
33826 500000.0000000002
33827 500000.0000000002
33828 499999.9999999997
33829 499999.9999999998
33830 499999.9999999997
33831 499999.9999999999
33832 500000.0000000003
33833 500000.0000000001
33834 500000.0000000001
33835 499999.9999999999
33836 500000.0000000002
33837 500000.0000000001
33838 499999.9999999996
33839 499999.9999999998
33840 500000.0000000003
33841 499999.9999999998
33842 499999.9999999998
33843 499999.9999999999
33844 500000.0000000002
33845 499999.9999999998
33846 500000.0000000001
33847 499999.9999999998
33848 500000
33849 499999.9999999999
33850 500000.0000000001
33851 500000.0000000001
33852 500000.0000000004
33853 500000.0000000003
33854 499999.9999999999
33855 500000.0000000001
33856 500000.0000000001
33857 499999.9999999999
33858 500000
33859 500000.0000000001
33860 499999.9999999998
33861 499999.9999999998
33862 500000.0000000004
33863 500000.0000000001
33864 500000.0000000001
33865 500000.0000000002
33866 499999.9999999999
33867 499999.9999999999
33868 500000
33869 500000.0000000001
33870 499999.9999999999
33871 500000.0000000001
33872 500000
33873 499999.9999999997
33874 499999.9999999994
33875 499999.9999999998
33876 499999.9999999998
33877 499999.9999999998
33878 499999.9999999997
33879 499999.9999999999
33880 500000.0000000002
33881 499999.9999999994
33882 499999.9999999999
33883 499999.9999999998
33884 500000.0000000001
33885 500000
33886 500000.0000000002
33887 499999.9999999999
33888 499999.9999999997
33889 499999.9999999999
33890 500000.0000000002
33891 500000.0000000003
33892 499999.9999999998
33893 500000
33894 499999.9999999997
33895 499999.9999999995
33896 499999.9999999999
33897 500000
33898 500000.0000000001
33899 499999.9999999997
33900 500000.0000000002
33901 500000.0000000001
33902 500000.0000000001
33903 499999.9999999999
33904 499999.9999999997
33905 499999.9999999999
33906 499999.9999999999
33907 499999.9999999999
33908 499999.9999999998
33909 499999.9999999998
33910 500000.0000000002
33911 500000.0000000001
33912 499999.9999999997
33913 500000.0000000001
33914 499999.9999999998
33915 500000.0000000001
33916 499999.9999999999
33917 499999.9999999999
33918 500000.0000000001
33919 499999.9999999998
33920 499999.9999999999
33921 499999.9999999997
33922 499999.9999999994
33923 499999.9999999997
33924 500000.0000000002
33925 499999.9999999998
33926 499999.9999999999
33927 500000
33928 500000.0000000006
33929 500000.0000000001
33930 500000.0000000001
33931 500000
33932 499999.9999999999
33933 499999.9999999998
33934 500000.0000000001
33935 499999.9999999998
33936 499999.9999999996
33937 499999.9999999997
33938 500000.0000000001
33939 500000.0000000005
33940 499999.9999999997
33941 499999.9999999999
33942 500000.0000000002
33943 499999.9999999999
33944 499999.9999999999
33945 500000.0000000002
33946 500000.0000000002
33947 500000.0000000001
33948 500000.0000000002
33949 499999.9999999999
33950 499999.9999999997
33951 499999.9999999998
33952 499999.9999999999
33953 499999.9999999998
33954 500000.0000000001
33955 499999.9999999999
33956 499999.9999999999
33957 500000.0000000003
33958 500000
33959 500000.0000000002
33960 499999.9999999998
33961 500000.0000000001
33962 500000.0000000002
33963 500000.0000000002
33964 499999.9999999999
33965 500000.0000000002
33966 500000
33967 500000.0000000001
33968 500000.0000000002
33969 500000
33970 499999.9999999999
33971 500000.0000000001
33972 500000.0000000001
33973 500000.0000000002
33974 500000
33975 500000.0000000001
